ID,Full Guideline,Slogan,Restructured,Example,Argument,Support/Citation,Data Domain,Tool Used/Mentioned,Dashboard Type,Authors,Work,Year,Publisher,How I found it ,Format,Reason for Rating,Subjective Trust Score:,Link,Guideline + Slogan,doc_id,cleaned_text,tokens,preprocessed_text,cluster
V002.040,"Let every plot stand on its own. Use informative labels and captions, and explain abbreviations. Do not require the reader to search through text in order to understand a figure.",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Let every plot stand on its own. Use informative labels and captions, and explain abbreviations. Do not require the reader to search through text in order to understand a figure.",doc_1189,"Let every plot stand on its own. Use informative labels and captions, and explain abbreviations. Do not require the reader to search through text in order to understand a figure.","['let', 'every', 'plot', 'stand', 'it', 'own', 'use', 'informative', 'label', 'and', 'caption', 'and', 'explain', 'abbreviation', 'not', 'require', 'the', 'reader', 'search', 'through', 'text', 'order', 'understand', 'figure']",let every plot stand it own use informative label and caption and explain abbreviation not require the reader search through text order understand figure,7
V002.041,"Always add a title to your plot. Consider phrasing it as a conclusion, not a description (e.g., “plasma concentration depends on body weight” rather than “plot of plasma concentration vs. body weight”). Think of your audience when making this choice.",Make the message obvious,,,,,,,0,"Marc Vandemeulebroecke, Mark Baillie, Alison Margolskee, Baldur Magnusson",Effective Visual Communication for the Quantitative Scientist,2019,CPT: Pharmacometrics & Systems Pharmacology,Recommendation from colleague,Research paper,Good arguments,4.0,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1002/psp4.12455,"Make the message obvious: Always add a title to your plot. Consider phrasing it as a conclusion, not a description (e.g., “plasma concentration depends on body weight” rather than “plot of plasma concentration vs. body weight”). Think of your audience when making this choice.",doc_1190,"Always add a title to your plot. Consider phrasing it as a conclusion, not a description (e.g., “plasma concentration depends on body weight” rather than “plot of plasma concentration vs. body weight”). Think of your audience when making this choice.","['always', 'add', 'title', 'your', 'plot', 'consider', 'phrasing', 'conclusion', 'not', 'description', 'plasma', 'concentration', 'depends', 'body', 'weight', 'rather', 'than', 'plot', 'plasma', 'concentration', 'body', 'weight', 'think', 'your', 'audience', 'when', 'making', 'this', 'choice']",always add title your plot consider phrasing conclusion not description plasma concentration depends body weight rather than plot plasma concentration body weight think your audience when making this choice,3
V003.001,"Clearly identify the purpose of the graph, e.g. to deliver a message or for exploration?",Planning: Why?,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.1,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,"Planning: Why?: Clearly identify the purpose of the graph, e.g. to deliver a message or for exploration?",doc_1191,"Clearly identify the purpose of the graph, e.g. to deliver a message or for exploration?","['clearly', 'identify', 'the', 'purpose', 'the', 'graph', 'deliver', 'message', 'for', 'exploration']",clearly identify the purpose the graph deliver message for exploration,2
V003.002,Identify the quantitative evidence to support the purpose,Planning: What,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.2,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,Planning: What: Identify the quantitative evidence to support the purpose,doc_1192,Identify the quantitative evidence to support the purpose,"['identify', 'the', 'quantitative', 'evidence', 'support', 'the', 'purpose']",identify the quantitative evidence support the purpose,5
V003.003,"Identify the intended audience (specialists, non-specialists, both) and focus the design to support their needs",Planning: Who,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.3,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,"Planning: Who: Identify the intended audience (specialists, non-specialists, both) and focus the design to support their needs",doc_1193,"Identify the intended audience (specialists, non-specialists, both) and focus the design to support their needs","['identify', 'the', 'intended', 'audience', 'specialist', 'both', 'and', 'focus', 'the', 'design', 'support', 'their', 'need']",identify the intended audience specialist both and focus the design support their need,5
V003.004,"Adapt the design to space or formatting constraints (e.g. clinical report, slide deck or publication)",Planning: Where,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.4,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,"Planning: Where: Adapt the design to space or formatting constraints (e.g. clinical report, slide deck or publication)",doc_1194,"Adapt the design to space or formatting constraints (e.g. clinical report, slide deck or publication)","['adapt', 'the', 'design', 'space', 'formatting', 'constraint', 'clinical', 'report', 'slide', 'deck', 'publication']",adapt the design space formatting constraint clinical report slide deck publication,1
V003.005,"cut anything superfluous, only include elements that add value, limit to 2-3 colors or fonts",Simplicity,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.5,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,"Simplicity: cut anything superfluous, only include elements that add value, limit to 2-3 colors or fonts",doc_1195,"cut anything superfluous, only include elements that add value, limit to 2-3 colors or fonts","['cut', 'anything', 'superfluous', 'only', 'include', 'element', 'that', 'add', 'value', 'limit', 'color', 'font']",cut anything superfluous only include element that add value limit color font,0
V003.006,use white space to minimize distraction & provide clarity,White space (empty space),,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.6,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,White space (empty space): use white space to minimize distraction & provide clarity,doc_1196,use white space to minimize distraction & provide clarity,"['use', 'white', 'space', 'minimize', 'distraction', 'provide', 'clarity']",use white space minimize distraction provide clarity,6
V003.007,"sans serif fonts are easier to read, use color for emphasis instead of a new typeface",Legibility ,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.7,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,"Legibility : sans serif fonts are easier to read, use color for emphasis instead of a new typeface",doc_1197,"sans serif fonts are easier to read, use color for emphasis instead of a new typeface","['sans', 'serif', 'font', 'are', 'easier', 'read', 'use', 'color', 'for', 'emphasis', 'instead', 'new', 'typeface']",sans serif font are easier read use color for emphasis instead new typeface,0
V003.008,select colors that present enough contrast to make the graph legible. Choose monochromatic color schemes to prevent clashing. Use dark colors and accent colors to emphasize important information,Color,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.8,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,Color: select colors that present enough contrast to make the graph legible. Choose monochromatic color schemes to prevent clashing. Use dark colors and accent colors to emphasize important information,doc_1198,select colors that present enough contrast to make the graph legible. Choose monochromatic color schemes to prevent clashing. Use dark colors and accent colors to emphasize important information,"['select', 'color', 'that', 'present', 'enough', 'contrast', 'make', 'the', 'graph', 'legible', 'choose', 'monochromatic', 'color', 'scheme', 'prevent', 'clashing', 'use', 'dark', 'color', 'and', 'accent', 'color', 'emphasize', 'important', 'information']",select color that present enough contrast make the graph legible choose monochromatic color scheme prevent clashing use dark color and accent color emphasize important information,4
V003.009,"Visual Hierarchy – use color, font, image size, typeface, alignment & placement to create a viewing order",Visual Hierarchy,,,,,Healthcare,Nonspecific,0,"Alison Margolskee, Mark Baillie, Baldur Magnusson, Julie Jones, Marc Vandemeulebroecke",Graphics Principles Cheat Sheet v1.9,Unknown,Novartis,Recommendation from colleague,Presentation,"High-quality, good examples",5.0,https://opensource.nibr.com/xgx/Resources/Graphics_Principles_Cheat_Sheet_v1.1.pdf,"Visual Hierarchy: Visual Hierarchy – use color, font, image size, typeface, alignment & placement to create a viewing order",doc_1199,"Visual Hierarchy – use color, font, image size, typeface, alignment & placement to create a viewing order","['visual', 'hierarchy', 'use', 'color', 'font', 'image', 'size', 'typeface', 'alignment', 'placement', 'create', 'viewing', 'order']",visual hierarchy use color font image size typeface alignment placement create viewing order,0
